"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
637.564622003335,0.297738671253472,0.110734430473054,0.00266071791923142,0.021038898194911,"ENSG00000070501.12","POLB","not_deg"
102.708753295487,0.548785177793369,0.245139037841315,0.00266596136279481,0.02107053619495,"ENSG00000250988.7","SNHG21","not_deg"
166.124379119817,0.402309054162351,0.1617477783303,0.00266876315766772,0.0210730409297962,"ENSG00000283103.3","AC010642.2","not_deg"
1567.61913583715,0.294463300725502,0.109018327697612,0.00267224966430671,0.0210907522365315,"ENSG00000131446.17","MGAT1","not_deg"
3190.16862069319,0.26837013798141,0.0979002752895817,0.00267411329697543,0.0210956444790699,"ENSG00000171862.11","PTEN","not_deg"
37.1098418688031,0.658279954518212,0.312997461372862,0.00268322502740571,0.0211576846535697,"ENSG00000228506.2","AL513550.1","not_deg"
32.5021616614565,0.826596318053166,0.429108669240925,0.00268903762857746,0.0211936650642669,"ENSG00000278291.1","AL161772.1","not_deg"
224.284520940362,0.33829830413052,0.129939206019721,0.00271540103129548,0.021391508077939,"ENSG00000125449.7","ARMC7","not_deg"
6065.77053675032,0.240231270879737,0.0862244269254393,0.0027199582012789,0.0214174610268763,"ENSG00000130175.10","PRKCSH","not_deg"
1577.57763700201,0.216052409079709,0.0764523300996239,0.00273055985230147,0.0214826274863432,"ENSG00000234127.9","TRIM26","not_deg"
5208.68883085678,-0.23908031358025,0.0859352294790368,0.00273076734040186,0.0214826274863432,"ENSG00000265241.7","RBM8A","not_deg"
460.065195912741,0.418601915105439,0.170956907835637,0.00273470241007806,0.0215036103742856,"ENSG00000100359.21","SGSM3","not_deg"
3726.85385647049,0.228872564102411,0.0813966361414011,0.00274792427751899,0.0215775665143517,"ENSG00000082805.20","ERC1","not_deg"
2183.37617716398,-0.273051213643386,0.100382772346479,0.00275412959140844,0.0216162850531599,"ENSG00000136819.15","C9orf78","not_deg"
8850.42623198677,0.355301065649993,0.138615498563038,0.00276659361191578,0.0217040676464864,"ENSG00000100994.12","PYGB","not_deg"
1198.54178219363,-0.322501186945766,0.1229720735066,0.0027728811172281,0.0217332886457051,"ENSG00000162545.6","CAMK2N1","not_deg"
1204.12400659299,0.344819591301803,0.133549504461611,0.00278035943958607,0.0217818366996856,"ENSG00000108773.11","KAT2A","not_deg"
610.97858576226,0.392524664952301,0.157830731329048,0.00279428570936345,0.0218808309863866,"ENSG00000099364.18","FBXL19","not_deg"
616.808980524226,-0.270900025136951,0.0995671476253191,0.00279577527929387,0.0218823924836656,"ENSG00000185344.15","ATP6V0A2","not_deg"
139.190325463015,0.388447541680023,0.155987221695132,0.00282076830647494,0.0220678280655542,"ENSG00000143919.15","CAMKMT","not_deg"
2138.63776412417,0.285932127110524,0.106322854472261,0.00282579330553936,0.0220969480199415,"ENSG00000160886.13","LY6K","not_deg"
422.582667617676,0.340957472485111,0.132008712807692,0.00283515768901891,0.0221599583241704,"ENSG00000070540.13","WIPI1","not_deg"
71.1319269401521,-0.649840407728197,0.314249517649311,0.00284743463749692,0.0222422687552331,"ENSG00000171130.18","ATP6V0E2","not_deg"
24.2927473239399,0.796018409534711,0.411102040533281,0.0028483112868561,0.0222422687552331,"ENSG00000261130.5","AC140504.1","not_deg"
117.73630746226,-0.850979406738901,0.45725028936704,0.00285089024537965,0.0222449993255632,"ENSG00000184156.17","KCNQ3","not_deg"
36.4341245139436,0.87585686719816,0.472404602495872,0.00285128403595156,0.0222449993255632,"ENSG00000284969.1","AL049629.2","not_deg"
3116.88596110453,-0.291569560893875,0.109190189055386,0.00286674225122363,0.0223450438065276,"ENSG00000169567.13","HINT1","not_deg"
401.434555712533,0.496142639839146,0.216480733931736,0.00287183169281707,0.0223744314845523,"ENSG00000182272.12","B4GALNT4","not_deg"
444.027437728719,0.515068208120942,0.227999368730202,0.002882952296031,0.0224470781499377,"ENSG00000105048.17","TNNT1","not_deg"
49.8243394966922,-0.60940013935581,0.286570546602232,0.00288611619528337,0.0224547783432116,"ENSG00000226314.8","ZNF192P1","not_deg"
2995.93820970508,0.262493542858675,0.0958329719119563,0.00289525740273603,0.0225155712094478,"ENSG00000170004.17","CHD3","not_deg"
9247.82662010039,-0.286102459687401,0.105820907502069,0.00289672199715159,0.0225166369356958,"ENSG00000136938.9","ANP32B","not_deg"
3378.64278000148,-0.256359519635515,0.0940770517941397,0.00290153278741649,0.0225437002324192,"ENSG00000151465.14","CDC123","not_deg"
623.331849396235,-0.353225787011659,0.138832716105791,0.00290427145740437,0.0225546466067012,"ENSG00000184708.18","EIF4ENIF1","not_deg"
111.213392097755,0.510364830036787,0.225605755531281,0.00291727066725983,0.0226452301086471,"ENSG00000157306.14","ZFHX2-AS1","not_deg"
4936.2291831691,-0.334560017584585,0.129689308127425,0.00292455642697364,0.0226914005296889,"ENSG00000197601.13","FAR1","not_deg"
978.390757620876,-0.295938513376637,0.111490265880309,0.00293542443165218,0.0227653103727721,"ENSG00000167291.16","TBC1D16","not_deg"
177.593807197685,0.435717735882093,0.182664119031389,0.00294040160187175,0.0227934879201767,"ENSG00000250571.7","GLI4","not_deg"
692.291131263357,-0.325835350196281,0.12571662940176,0.00295467659911978,0.0228936819541666,"ENSG00000163156.12","SCNM1","not_deg"
3164.59944019886,-0.325966161775508,0.127289280965351,0.00295773101230577,0.0228964288907887,"ENSG00000129315.11","CCNT1","not_deg"
2036.00127449075,-0.318788134940062,0.122472986033638,0.00297221679808305,0.0229875828145402,"ENSG00000123374.11","CDK2","not_deg"
695.696989539275,-0.413248506589956,0.170641674551966,0.0029794705646816,0.0230331815166658,"ENSG00000106211.10","HSPB1","not_deg"
370.448568483746,0.509677468628892,0.226061230976255,0.00298849456161646,0.0230819017575486,"ENSG00000196159.14","FAT4","not_deg"
2734.50753081319,-0.331560392817413,0.128651874369111,0.00299422903487103,0.0231145125289511,"ENSG00000142875.19","PRKACB","not_deg"
85.8676392629907,0.590951921945191,0.278037131041768,0.00299654285102541,0.0231145125289511,"ENSG00000004660.15","CAMKK1","not_deg"
1396.43570649407,0.258061624765641,0.094834471277042,0.00299680520318162,0.0231145125289511,"ENSG00000171943.12","SRGAP2C","not_deg"
485.767325306228,0.365269438806639,0.145357149140714,0.00300161119742136,0.0231325047844398,"ENSG00000121989.15","ACVR2A","not_deg"
1249.94929560531,0.248375590742279,0.0907001915398497,0.00300186563472389,0.0231325047844398,"ENSG00000174373.16","RALGAPA1","not_deg"
109.863896389878,-0.54564843211097,0.249610795241906,0.00301081522667269,0.0231864839699573,"ENSG00000113790.11","EHHADH","not_deg"
202.142585741897,-0.396345152422826,0.161879630535517,0.00301273906485019,0.0231864839699573,"ENSG00000256223.6","ZNF10","not_deg"
348.801840067191,0.311430401074889,0.119097667886372,0.00301304153120513,0.0231864839699573,"ENSG00000188315.8","C3orf62","not_deg"
2295.35840889156,-0.460320998119816,0.197751466706884,0.00301433860938363,0.0231864839699573,"ENSG00000139278.10","GLIPR1","not_deg"
3.93340197042937,-0.202105974389612,0.383317118643437,0.0030172453713104,0.0231983221862175,"ENSG00000224810.1","AL355482.1","not_deg"
11609.3191789891,-0.259946637970486,0.0958651090094749,0.00302395244353316,0.0232393554122183,"ENSG00000090060.18","PAPOLA","not_deg"
1922.10757868955,-0.362522709292401,0.144569673279198,0.00303790202271385,0.0233254215514937,"ENSG00000107959.17","PITRM1","not_deg"
2387.79919848413,0.27953836205529,0.104437733603549,0.00303963088523892,0.0233281354952658,"ENSG00000126746.17","ZNF384","not_deg"
425.954651697075,-0.358902999515959,0.142763298613143,0.00304976277240363,0.0233953081785337,"ENSG00000185864.16","NPIPB4","not_deg"
3180.27141551972,0.264471738016305,0.097825207346376,0.00305551239892845,0.0234182312689677,"ENSG00000263001.7","GTF2I","not_deg"
11409.406084433,-0.175638917120411,0.0617788024828182,0.00307153882874989,0.0235304291212407,"ENSG00000175216.15","CKAP5","not_deg"
146.794649092677,-0.522700761583862,0.236130080177157,0.00307424674632857,0.0235405413383652,"ENSG00000133134.12","BEX2","not_deg"
587.371541211045,0.248668671186833,0.0910759875357137,0.00307714401907531,0.0235520937308377,"ENSG00000123444.14","KBTBD4","not_deg"
100.737716695754,-0.522296111613446,0.235586000719979,0.00308202845787868,0.0235788383735139,"ENSG00000149260.18","CAPN5","not_deg"
5972.8134530747,-0.259681944720782,0.0959903692363926,0.0030873629849336,0.0236090007157163,"ENSG00000062485.19","CS","not_deg"
15439.6777812562,0.297263956636156,0.11588028365503,0.00309604845337076,0.0236647489038402,"ENSG00000044115.21","CTNNA1","not_deg"
253.170770397724,-0.670951164159005,0.335204458704784,0.00310353712334841,0.0237113032203209,"ENSG00000256771.4","ZNF253","not_deg"
49.8810220596273,-0.759082132635188,0.399452797415022,0.00311572691538849,0.0237937164393985,"ENSG00000173918.15","C1QTNF1","not_deg"
605.806314986528,0.302456165674144,0.115402967741602,0.00312008075786769,0.0238055284454314,"ENSG00000121064.13","SCPEP1","not_deg"
6623.85434402753,-0.239561267739941,0.0877820164547257,0.00312384227934317,0.0238235111960159,"ENSG00000131051.24","RBM39","not_deg"
163.318182691137,0.567374812893184,0.264954222114711,0.00312846930991612,0.0238480754901066,"ENSG00000198914.5","POU3F3","not_deg"
1922.40271540763,-0.30822201058809,0.118252130613042,0.00313226518791556,0.0238662847494321,"ENSG00000076067.13","RBMS2","not_deg"
3746.58774071071,0.354205999034663,0.140442590000018,0.00315383378592037,0.0240198360318794,"ENSG00000163697.17","APBB2","not_deg"
19.6693934966595,0.869590704104056,0.479747587191893,0.00316566775026877,0.0240991430486125,"ENSG00000272173.1","U47924.2","not_deg"
71.5521583915085,0.669914991474202,0.333749161796303,0.00317008520003503,0.0241219448532051,"ENSG00000205583.13","STAG3L1","not_deg"
255.097597315816,0.470869802309712,0.205354881636605,0.00317640230643841,0.0241451290671626,"ENSG00000268575.1","AL031282.2","not_deg"
719.654954937651,-0.397890297545457,0.163378582226124,0.00317670737768045,0.0241451290671626,"ENSG00000224831.3","TMEM183B","not_deg"
42.9359138737656,-0.901895889394423,0.514004097078859,0.00317740275207281,0.0241451290671626,"ENSG00000163347.6","CLDN1","not_deg"
258.528998852578,0.411331279775818,0.171343658309543,0.00318165849314894,0.0241666411564259,"ENSG00000130758.8","MAP3K10","not_deg"
36.2155566210694,0.727009295218305,0.375220341495175,0.00319024243495231,0.0242209946012651,"ENSG00000237037.9","NDUFA6-DT","not_deg"
92.2503328821193,-0.701316915363306,0.358641810189614,0.00319579393086616,0.0242522867388908,"ENSG00000155754.15","C2CD6","not_deg"
7474.24667896364,-0.308307681203318,0.1157280206092,0.00321989157093747,0.0244242311872408,"ENSG00000164163.11","ABCE1","not_deg"
4659.76959127539,-0.364702751372445,0.147233904469947,0.00325841159560782,0.024700327207241,"ENSG00000067057.18","PFKP","not_deg"
51.915932947245,0.651926151560445,0.322976194900504,0.00325920242260511,0.024700327207241,"ENSG00000164850.15","GPER1","not_deg"
1247.92100837267,-0.306173721322747,0.117872137723356,0.00326204647792986,0.0247108397999858,"ENSG00000198157.11","HMGN5","not_deg"
57.815377807364,0.617088938386384,0.300692074925328,0.0032658415954537,0.024728544330576,"ENSG00000129667.13","RHBDF2","not_deg"
135.477990191333,0.468194473396215,0.205324375986091,0.00327310243971501,0.0247644377813585,"ENSG00000131797.12","CLUHP3","not_deg"
4446.65312010789,-0.221938648948726,0.0806909862014347,0.00327589457409964,0.0247644377813585,"ENSG00000177733.7","HNRNPA0","not_deg"
786.728582904718,-0.418392486347103,0.176443516946476,0.00327619429592896,0.0247644377813585,"ENSG00000143153.13","ATP1B1","not_deg"
711.411156343623,-0.596112294519097,0.287860090346268,0.00327825994220894,0.0247644377813585,"ENSG00000139629.16","GALNT6","not_deg"
897.502916865261,-0.363405522639831,0.146620557588954,0.00327880256319349,0.0247644377813585,"ENSG00000233016.7","SNHG7","not_deg"
40.2097345806097,0.680346875226313,0.345743179748745,0.00327934244778793,0.0247644377813585,"ENSG00000204941.14","PSG5","not_deg"
7177.08475784085,-0.279736153409783,0.10575700694536,0.00328966708592039,0.0248313499974614,"ENSG00000086598.11","TMED2","not_deg"
1235.88460889505,0.248808835426626,0.0919823341675859,0.00329417790983698,0.024843286584591,"ENSG00000169871.13","TRIM56","not_deg"
1.98176999523428,0.0996944360482932,0.264603390191769,0.00330061010517395,NA,"ENSG00000134184.13","GSTM1","not_deg"
825.012499752138,-0.224137226852018,0.0816023404224695,0.00330957916252845,0.0249483431891756,"ENSG00000042429.12","MED17","not_deg"
1891.41913451403,-0.244620923283747,0.0904674160584911,0.00331446712874197,0.0249672469776242,"ENSG00000055483.19","USP36","not_deg"
26.5792120633746,0.849390613766624,0.475143654722997,0.0033150309647786,0.0249672469776242,"ENSG00000139187.10","KLRG1","not_deg"
17.735400215805,0.970152270683843,0.576271601609851,0.00332580021149844,0.0250372380768864,"ENSG00000198576.4","ARC","not_deg"
311.769654910938,0.298107151048071,0.114430718285172,0.0033341909144395,0.0250781428380525,"ENSG00000179818.14","PCBP1-AS1","not_deg"
392.027207170053,-0.284067118724494,0.107888009935054,0.00334467672288816,0.0251458607699052,"ENSG00000150756.14","ATPSCKMT","not_deg"
10703.5858797714,-0.282542849392116,0.105842900620642,0.00335492626074086,0.0252117431583632,"ENSG00000164111.15","ANXA5","not_deg"
43504.8572648056,-0.266647765564119,0.0989612631689444,0.00336622830507313,0.0252854731099847,"ENSG00000110321.19","EIF4G2","not_deg"
200.014898972539,-0.452454638052549,0.196792479397599,0.00337293170785307,0.0253246103129243,"ENSG00000167555.14","ZNF528","not_deg"
1161.574339813,0.475327915283147,0.210356087354943,0.00337791763499937,0.02533828843447,"ENSG00000154639.19","CXADR","not_deg"
3416.75097772438,-0.393382886561132,0.163277167679786,0.00337863928046377,0.02533828843447,"ENSG00000147874.11","HAUS6","not_deg"
1946.4551921938,-0.210582495874759,0.0763855008217379,0.00337923521247398,0.02533828843447,"ENSG00000165609.13","NUDT5","not_deg"
13671.1958282656,-0.340614964370847,0.127816419586346,0.00338569369441354,0.025371332877618,"ENSG00000038382.20","TRIO","not_deg"
214.041998149892,-0.844811968460448,0.478779277571375,0.00338663390336225,0.025371332877618,"ENSG00000189190.10","ZNF600","not_deg"
144.268174360088,0.413310801445723,0.174430081701277,0.00338909502432467,0.025378561018795,"ENSG00000154917.11","RAB6B","not_deg"
1071.94039510746,-0.293567216040475,0.112958973966803,0.00340396597970779,0.0254718412899062,"ENSG00000038210.14","PI4K2B","not_deg"
126.990164549155,-0.553254764618012,0.260174603557889,0.00340597285178364,0.0254718412899062,"ENSG00000177508.12","IRX3","not_deg"
83.0393320009469,-0.632806157622189,0.314372067720719,0.00340755898159289,0.0254718412899062,"ENSG00000196267.12","ZNF836","not_deg"
230.537664701154,0.446690374870351,0.193652694615911,0.0034097568612558,0.0254770423452685,"ENSG00000100299.18","ARSA","not_deg"
72.0470174017392,-0.535159961721574,0.248025711865935,0.00342477177654646,0.0255779630568052,"ENSG00000154760.14","SLFN13","not_deg"
308.645930373194,-0.306268093472341,0.11876748856604,0.00343271105536695,0.0256259736840135,"ENSG00000081913.14","PHLPP1","not_deg"
1079.21196711742,-0.299845360484604,0.115862737452201,0.00345557190548532,0.0257768712531619,"ENSG00000142528.16","ZNF473","not_deg"
166.596847691421,-0.700882879426194,0.367657525753658,0.0034559639897229,0.0257768712531619,"ENSG00000271672.1","DUXAP8","not_deg"
370.138559713633,-0.463035986345682,0.204190215415861,0.00346176273530585,0.025808772638911,"ENSG00000241015.2","TPM3P9","not_deg"
409.512818979667,0.266396711325201,0.100318003335317,0.00348020037243438,0.0259348323887783,"ENSG00000164494.12","PDSS2","not_deg"
47.1305878430894,0.731855073895845,0.389630884053701,0.00348790001854866,0.0259743192334051,"ENSG00000205670.12","SMIM11A","not_deg"
2309.29901093202,0.533559339014468,0.248304476047387,0.0034885619488059,0.0259743192334051,"ENSG00000075223.14","SEMA3C","not_deg"
988.435850809843,0.399673247420473,0.167385150106192,0.00349568530257972,0.0260143606136443,"ENSG00000167889.13","MGAT5B","not_deg"
752.010382085041,-0.400934071227032,0.168532264134559,0.00349700738158771,0.0260143606136443,"ENSG00000183814.15","LIN9","not_deg"
1782.99425584875,-0.252155753947749,0.0942410545960494,0.00350278467063147,0.0260459144228761,"ENSG00000101811.14","CSTF2","not_deg"
1942.14917390163,-0.31399678601541,0.122873728341227,0.00350437685038253,0.0260463346885794,"ENSG00000129250.12","KIF1C","not_deg"
669.235288981076,0.326308939702111,0.128870614626366,0.00351870763892132,0.026141393019599,"ENSG00000083544.16","TDRD3","not_deg"
74.9257991927974,0.562297558702709,0.267352556950181,0.00352512190062866,0.0261775799284425,"ENSG00000267757.4","EML2-AS1","not_deg"
112.018497541604,-0.448564329775422,0.196501797530627,0.00353150044188451,0.0262134700196075,"ENSG00000172731.14","LRRC20","not_deg"
51.6176114398054,-0.787303571769255,0.439948691120872,0.00354127302299991,0.0262630221876263,"ENSG00000167994.13","RAB3IL1","not_deg"
160.722980380788,0.531550994359971,0.248288300395704,0.00355940709850544,0.0263822092157502,"ENSG00000258727.1","AL135999.1","not_deg"
127.401675574507,0.770719603075655,0.425093153180503,0.00356045497876612,0.0263822092157502,"ENSG00000272405.1","AL365181.3","not_deg"
347.167210156425,0.454585942642788,0.199721919956338,0.00356240374958475,0.0263851222693044,"ENSG00000100626.17","GALNT16","not_deg"
31.8509006257522,-0.706999934764768,0.374455420252927,0.00357616433780995,0.0264754794123066,"ENSG00000231711.2","LINC00899","not_deg"
3439.22410772106,-0.304924933695098,0.118461584010624,0.00358551145112422,0.0265157036258104,"ENSG00000164292.13","RHOBTB3","not_deg"
201.117984989658,-0.354645237213884,0.143716993458428,0.00358603474170504,0.0265157036258104,"ENSG00000174206.13","C12orf66","not_deg"
1021.0240499768,0.266913688700054,0.100918953186162,0.00358628760790101,0.0265157036258104,"ENSG00000175115.13","PACS1","not_deg"
393.577493957823,0.403224834993069,0.170055050275098,0.00359205256497418,0.0265467553614497,"ENSG00000168936.11","TMEM129","not_deg"
223.459554119749,0.400068904150871,0.168359281786753,0.00360090402044177,0.0266005806144219,"ENSG00000010704.18","HFE","not_deg"
887.174461758565,-0.262986931282924,0.0994301624349863,0.00361514227440131,0.0266941350091948,"ENSG00000214022.11","REPIN1","not_deg"
357.001667307965,-0.651096926830267,0.335181204323186,0.00363377143361835,0.0268162608850574,"ENSG00000186466.5","AQP7P1","not_deg"
56.0426609444203,0.517746448758422,0.240258822180144,0.00363484368697288,0.0268162608850574,"ENSG00000261526.2","AC012615.1","not_deg"
370.390106835267,-0.358095556401124,0.146043034442237,0.00364286420829635,0.0268637477551802,"ENSG00000198841.4","KTI12","not_deg"
1988.65337719458,-0.339610194137134,0.136510246003043,0.0036475236506212,0.0268864183564477,"ENSG00000134283.18","PPHLN1","not_deg"
526.046633433983,0.375925627265553,0.155423892223259,0.00365102702921768,0.0269005514520248,"ENSG00000142784.16","WDTC1","not_deg"
163.182175247282,0.423386117840747,0.182278714844057,0.00365994776740251,0.0269545697277091,"ENSG00000169220.18","RGS14","not_deg"
4.15355668425778,-0.231588299215002,0.441623458661559,0.00367015729690533,0.0270063071205255,"ENSG00000257219.6","LNCOG","not_deg"
71.5896739834435,-0.642899112216689,0.329713411082965,0.00369665573765879,0.0271894960825806,"ENSG00000109819.9","PPARGC1A","not_deg"
1901.82925178591,0.295951078411426,0.114964089131986,0.00370451553765019,0.0272354954634091,"ENSG00000153774.9","CFDP1","not_deg"
2065.11542934117,-0.277250302609683,0.106306830875782,0.00371703298869872,0.0273156830681625,"ENSG00000119392.15","GLE1","not_deg"
950.136437882286,0.273393962433757,0.104498530625272,0.00372462781456508,0.0273541243873344,"ENSG00000048140.18","TSPAN17","not_deg"
157.770337517509,-0.542163164204147,0.258778035496136,0.00372548949559238,0.0273541243873344,"ENSG00000271270.7","TMCC1-AS1","not_deg"
1565.91489029613,-0.339999143221472,0.13717778897559,0.00373473112615144,0.0274101145091538,"ENSG00000196850.6","PPTC7","not_deg"
105.245560649584,0.515096066800267,0.240613089395371,0.00375170199502959,0.0275108592899684,"ENSG00000140104.14","CLBA1","not_deg"
73.9312150999185,-0.491014477939879,0.225079074839239,0.00377144425380572,0.027632479117201,"ENSG00000174721.10","FGFBP3","not_deg"
6.3190647026253,-0.229805872675803,0.433023861873971,0.00377154584967398,0.027632479117201,"ENSG00000236021.2","AL591043.2","not_deg"
9408.59803351639,-0.281539544621157,0.107310175163848,0.00378691422631404,0.027730056076348,"ENSG00000048828.17","FAM120A","not_deg"
1189.41148264395,0.282665198453085,0.108957411123436,0.00378813395017383,0.027730056076348,"ENSG00000118564.15","FBXL5","not_deg"
944.211546461191,0.387287388483927,0.162674359489394,0.00379762000165869,0.0277875033857347,"ENSG00000155893.13","PXYLP1","not_deg"
1950.70816307825,-0.307950287564564,0.121445244539601,0.0038142483200886,0.0278971391793975,"ENSG00000164284.15","GRPEL2","not_deg"
1429.05462634843,0.393765821813909,0.166601362275308,0.00382275282158484,0.0279444537091567,"ENSG00000188641.14","DPYD","not_deg"
8464.54642266511,-0.31356500537246,0.12397714668091,0.00382401256169758,0.0279444537091567,"ENSG00000057608.17","GDI2","not_deg"
708.411986188389,0.257379829133674,0.0975364257265719,0.00383098579124433,0.0279766202484571,"ENSG00000013288.9","MAN2B2","not_deg"
3825.69377114095,-0.293556572401635,0.114480557031854,0.00383171327381439,0.0279766202484571,"ENSG00000101557.15","USP14","not_deg"
877.948819362304,-0.316397829520545,0.125707998175677,0.00384175393745874,0.0280378608146461,"ENSG00000140464.20","PML","not_deg"
924.634159000182,-0.342363763534959,0.138985870120066,0.00384966017483859,0.0280834779464247,"ENSG00000119523.10","ALG2","not_deg"
127.325643677639,0.550895549017612,0.265465311523941,0.00385282517926737,0.0280944831752166,"ENSG00000184481.17","FOXO4","not_deg"
191.17798189551,0.441471035421373,0.194941012098917,0.00386548981965464,0.0281747197383594,"ENSG00000177045.10","SIX5","not_deg"
541.93425219176,0.346226657286979,0.141082557369808,0.00387057307669026,0.028195154916633,"ENSG00000162585.17","FAAP20","not_deg"
1665.87586441377,-0.213065609533303,0.078566550322009,0.00387343197851375,0.028195154916633,"ENSG00000139343.10","SNRPF","not_deg"
29.6259329029728,0.77753483347016,0.439455752742849,0.00387490008593914,0.028195154916633,"ENSG00000239521.9","CASTOR3","not_deg"
56054.7744720584,0.310673957077264,0.122683432953433,0.00387494287545967,0.028195154916633,"ENSG00000164924.18","YWHAZ","not_deg"
38.481174140889,-0.66330528503368,0.349499719905686,0.00389340566671443,0.0283173471325658,"ENSG00000146197.9","SCUBE3","not_deg"
2072.98472556435,0.39789343126312,0.169490362086115,0.00389534548740306,0.0283193119639277,"ENSG00000052126.14","PLEKHA5","not_deg"
230.861819952328,0.485819854748745,0.223169948245088,0.00389966061937121,0.0283330405268351,"ENSG00000197530.12","MIB2","not_deg"
1830.81771398811,0.346261725420102,0.141186016502399,0.0039005748263758,0.0283330405268351,"ENSG00000119280.17","C1orf198","not_deg"
616.451519768177,0.298127926775458,0.116827664263778,0.00391082765781479,0.0283868975971434,"ENSG00000168310.11","IRF2","not_deg"
2352.62063086447,-0.245476233495622,0.0926044995709951,0.00391133657711951,0.0283868975971434,"ENSG00000162377.6","COA7","not_deg"
220.649141135318,0.322811306123088,0.129208859708378,0.00391407580445188,0.0283946277670267,"ENSG00000166171.13","DPCD","not_deg"
8825.96757833322,0.287543276791589,0.112190783793559,0.00391969506833305,0.0284232355938422,"ENSG00000091317.8","CMTM6","not_deg"
328.192941641632,-0.318389298045491,0.127111780197205,0.00394250394919355,0.0285621840775952,"ENSG00000077585.14","GPR137B","not_deg"
1648.23996898143,0.219145914693837,0.0812196662436497,0.0039425111159981,0.0285621840775952,"ENSG00000143067.5","ZNF697","not_deg"
63.5995463807175,0.647437321970298,0.33898795204205,0.00394502242314517,0.0285621840775952,"ENSG00000261324.2","AC010168.2","not_deg"
4440.07323817169,-0.320289074780386,0.128196929871395,0.00394699283511417,0.0285621840775952,"ENSG00000180957.18","PITPNB","not_deg"
1126.22517352384,-0.253735565511901,0.0963161602773029,0.0039472766628078,0.0285621840775952,"ENSG00000179431.7","FJX1","not_deg"
25.9017470538965,0.857514880202463,0.512820404647436,0.00395200051658388,0.0285841709005455,"ENSG00000198133.8","TMEM229B","not_deg"
2851.89159875051,-0.543151313744503,0.263800389289653,0.00397274320537071,0.0287219511962032,"ENSG00000159167.12","STC1","not_deg"
1364.11135486636,-0.361306370263072,0.149973116786232,0.00400771624414867,0.0289501172133755,"ENSG00000136636.13","KCTD3","not_deg"
1268.68743467445,0.31715629459898,0.126544462861109,0.00401760594910422,0.0290092015763119,"ENSG00000164068.16","RNF123","not_deg"
532.838492626467,-0.314826009554731,0.125637363542066,0.00402479316525988,0.0290487305855203,"ENSG00000105793.16","GTPBP10","not_deg"
24.780713539765,0.807297707347709,0.468472789818405,0.00402857122197472,0.0290636310063434,"ENSG00000261067.7","AC109460.3","not_deg"
444.129430194521,-0.265145200527917,0.101917440798438,0.00403425121955306,0.0290922342410031,"ENSG00000183323.13","CCDC125","not_deg"
800.295452401778,0.350281731226022,0.143931446233684,0.00404057510088074,0.0291254544352053,"ENSG00000179364.14","PACS2","not_deg"
230.839315443753,0.584109060486522,0.293157129192778,0.00404340553051028,0.0291334754473172,"ENSG00000119514.7","GALNT12","not_deg"
48.2618053895884,0.592064556980943,0.298015041758244,0.00405829752562715,0.0292283585274573,"ENSG00000131471.7","AOC3","not_deg"
989.708177127627,0.262915351904972,0.100841165828659,0.00406351125921585,0.0292534866161121,"ENSG00000140474.14","ULK3","not_deg"
259.384133597589,0.392400808820296,0.167750314591833,0.00406745061735118,0.0292694229617706,"ENSG00000110057.8","UNC93B1","not_deg"
109.017084169587,-0.753938822588901,0.434969909046574,0.00408109813053359,0.02933070418274,"ENSG00000116852.15","KIF21B","not_deg"
44.4045946138623,0.683082847993525,0.372297041697457,0.00408115452339287,0.02933070418274,"ENSG00000143333.7","RGS16","not_deg"
784.110072329767,0.320247257198105,0.128661015723656,0.00408475264934643,0.0293441294729203,"ENSG00000162688.17","AGL","not_deg"
573.979672749233,0.414461843581672,0.180763721122531,0.00409680686931712,0.029418264737717,"ENSG00000187954.13","CYHR1","not_deg"
85.6359575188825,0.58192261068887,0.293467139347959,0.00410255741202755,0.0294470910983492,"ENSG00000262580.5","AC087741.1","not_deg"
10.2622654281517,-0.346994068609496,0.995954390517333,0.00410782601486498,0.0294724352953151,"ENSG00000136352.19","NKX2-1","not_deg"
974.341520034906,0.230145980944723,0.0863523720231901,0.00411055701271932,0.0294795591935444,"ENSG00000121297.8","TSHZ3","not_deg"
798.353222788708,-0.302943904686741,0.12015318578721,0.00412636449578696,0.029580417672461,"ENSG00000138780.15","GSTCD","not_deg"
103.733950556446,-0.515016068163078,0.24602809018778,0.00417183783150844,0.0298937648754604,"ENSG00000275882.1","IKBKGP1","not_deg"
2117.73295032132,-0.339951894079097,0.139598046813807,0.00417371781365421,0.0298946063502488,"ENSG00000149084.13","HSD17B12","not_deg"
3681.10787176549,-0.297109070913517,0.116301049674418,0.00422405625352834,0.0302296278970861,"ENSG00000183495.14","EP400","not_deg"
581.866510040007,-0.325782769845341,0.132311227803876,0.00422672719017951,0.0302359847628152,"ENSG00000118600.12","RXYLT1","not_deg"
4362.99318168419,-0.227635649452978,0.085734959036434,0.00424043249498919,0.0303209661018378,"ENSG00000114302.16","PRKAR2A","not_deg"
9417.72588402207,-0.28482392379175,0.111595812208273,0.00424218221565126,0.0303209661018378,"ENSG00000135018.14","UBQLN1","not_deg"
25.2015535752761,0.981439024266497,0.642143976471631,0.00424845005501309,0.030352974466334,"ENSG00000180448.10","ARHGAP45","not_deg"
